Game_Type,Board_Size,Game_ID,Player_1_Strategy,Player_2_Strategy,Winner,Total_Moves,Avg_UCT_Entropy,Avg_TS_Entropy,Avg_UCT_Time,Avg_TS_Time
GomokuState,15,1,UCT,Thompson,UCT,15,5.326164857999948,5.258169996668485,34.59104770421982,33.45041922160557
GomokuState,15,2,Thompson,UCT,UCT,24,5.302292179057188,5.226825135551027,32.99174694220225,32.360560297966
GomokuState,15,3,UCT,Thompson,UCT,27,5.296363970638085,5.2098961238087185,32.76527089732034,31.68969365266653
GomokuState,15,4,Thompson,UCT,Thompson,19,5.317518075329638,4.811189845472905,34.6860777537028,31.1791784286499
GomokuState,15,5,UCT,Thompson,Thompson,24,5.306549537338555,4.925946518809961,32.930987079938255,29.926894942919414
GomokuState,15,6,Thompson,UCT,Thompson,25,5.306470838009921,4.934965772594635,32.787981033325195,30.473988973177395
GomokuState,15,7,UCT,Thompson,UCT,27,5.297292050452356,5.227981296099068,32.47995606490544,31.36203309205862
GomokuState,15,8,Thompson,UCT,UCT,36,5.272941139724525,5.194935969568455,31.216076095898945,30.564241727193195
GomokuState,15,9,UCT,Thompson,Thompson,18,5.322732270871515,4.798231903917765,33.603791024949814,29.59870637787713
GomokuState,15,10,Thompson,UCT,Thompson,27,5.303513100818392,4.901937317676577,31.873352380899284,29.49885482447488
