Game_Type,Board_Size,Game_ID,Player_1_Strategy,Player_2_Strategy,Winner,Total_Moves,Avg_UCT_Entropy,Avg_TS_Entropy,Avg_UCT_Time,Avg_TS_Time
HexState,11,181,UCT,Thompson,Thompson,90,4.214414286423748,4.072268525715327,2.81472946272956,2.7548463185628256
HexState,11,182,Thompson,UCT,Thompson,75,4.347131071201492,4.153379897982267,2.862821385667131,2.8386664327822233
HexState,11,183,UCT,Thompson,Thompson,90,4.221772893981083,4.010492918271308,2.921925756666395,2.883468442493015
HexState,11,184,Thompson,UCT,UCT,96,4.1471789770620004,3.986782332146449,2.4676005840301514,2.5026905288298926
HexState,11,185,UCT,Thompson,Thompson,80,4.312361834817709,4.158543126949136,2.768054449558258,2.695689344406128
HexState,11,186,Thompson,UCT,UCT,88,4.23069185936002,4.10063629098669,2.4145871725949375,2.423642472787337
HexState,11,187,UCT,Thompson,UCT,77,4.324358400535544,4.223242992644134,2.8526757619319816,2.7994246796557776
HexState,11,188,Thompson,UCT,Thompson,89,4.225564686347131,4.057603467588378,3.150190629742362,3.128020323647393
HexState,11,189,UCT,Thompson,Thompson,72,4.359956023862215,4.171039979920453,3.5228726267814636,3.4707679748535156
HexState,11,190,Thompson,UCT,Thompson,83,4.285485584896394,4.0929584391258205,2.84798952428306,2.8127932037625993
