Game_Type,Board_Size,Game_ID,Player_1_Strategy,Player_2_Strategy,Winner,Total_Moves,Avg_UCT_Entropy,Avg_TS_Entropy,Avg_UCT_Time,Avg_TS_Time
HexState,11,91,UCT,Thompson,Thompson,50,4.502279144975038,4.337749417709,3.1281589794158937,3.1140545082092284
HexState,11,92,Thompson,UCT,Thompson,65,4.405413350536282,4.23612641387318,3.5670437961816788,3.5112806883725254
HexState,11,93,UCT,Thompson,Thompson,72,4.3698538541623195,4.182156603108299,3.353293478488922,3.3114534616470337
HexState,11,94,Thompson,UCT,Thompson,75,4.343548635452672,4.171007666516816,2.681073201669229,2.634297439926549
HexState,11,95,UCT,Thompson,Thompson,70,4.382265976218358,4.185082199319895,3.146393380846296,3.0963892936706543
HexState,11,96,Thompson,UCT,Thompson,59,4.453048668065834,4.257738993677823,3.467615982581829,3.4347960074742634
HexState,11,97,UCT,Thompson,Thompson,92,4.1982989443070915,3.986163521186867,3.0072878288186113,2.9453785263973735
HexState,11,98,Thompson,UCT,Thompson,91,4.220882157872919,4.018702562147042,2.241903829574585,2.2166968895041426
HexState,11,99,UCT,Thompson,UCT,79,4.299562145017694,4.183706478913244,3.55280396938324,3.5716787423842993
HexState,11,100,Thompson,UCT,Thompson,79,4.309707422989664,4.1197873378128325,2.9323951525565906,2.9039367377758025
