Game_Type,Board_Size,Game_ID,Player_1_Strategy,Player_2_Strategy,Winner,Total_Moves,Avg_UCT_Entropy,Avg_TS_Entropy,Avg_UCT_Time,Avg_TS_Time
GomokuState,15,381,UCT,Thompson,UCT,63,5.203818663804308,5.183643743591131,1.3289820104837418,1.3234065578829857
GomokuState,15,382,Thompson,UCT,Thompson,85,5.128921117132212,5.105119427739578,1.1847179163069952,1.1768399615620457
GomokuState,15,383,UCT,Thompson,Thompson,84,5.140076195463761,5.105613431482629,1.325425006094433,1.294396928378514
GomokuState,15,384,Thompson,UCT,Thompson,55,5.232879136018732,5.211828682390413,1.507538089045772,1.495608925819397
GomokuState,15,385,UCT,Thompson,Thompson,80,5.149353240158436,5.122118863061002,1.2919728457927704,1.265953040122986
GomokuState,15,386,Thompson,UCT,Thompson,69,5.188508939753954,5.163689118809621,1.3931037257699406,1.3532668999263218
GomokuState,15,387,UCT,Thompson,Thompson,72,5.18776191358857,5.145208940249707,1.29706871509552,1.2645107905069988
GomokuState,15,388,Thompson,UCT,Thompson,93,5.109627164124972,5.07281919518463,1.2301589976186338,1.2011689378860149
GomokuState,15,389,UCT,Thompson,Thompson,80,5.148997807284505,5.125309119155695,1.3190692961215973,1.2822425007820129
GomokuState,15,390,Thompson,UCT,UCT,54,5.233111690749293,5.219999917854945,1.4766075876024034,1.4833536501284
