Game_Type,Board_Size,Game_ID,Player_1_Strategy,Player_2_Strategy,Winner,Total_Moves,Avg_UCT_Entropy,Avg_TS_Entropy,Avg_UCT_Time,Avg_TS_Time
HexState,11,281,UCT,Thompson,Thompson,66,4.4134633747299254,4.243517720773299,3.0181435238231313,2.9541788245692397
HexState,11,282,Thompson,UCT,Thompson,83,4.282447399629493,4.105171281295306,2.536549300682254,2.5076103323981878
HexState,11,283,UCT,Thompson,Thompson,82,4.291393245063763,4.084601803112603,2.853981779842842,2.8228488782557046
HexState,11,284,Thompson,UCT,Thompson,63,4.426992155647247,4.256752798332078,3.275537798481603,3.2367846369743347
HexState,11,285,UCT,Thompson,Thompson,100,4.111819221648229,3.9281577488173376,2.694576759338379,2.6627835178375245
HexState,11,286,Thompson,UCT,UCT,70,4.366783851471232,4.245470721158184,2.8909873962402344,2.904381717954363
HexState,11,287,UCT,Thompson,Thompson,72,4.36027451745753,4.177677947775449,2.688823832405938,2.657450510395898
HexState,11,288,Thompson,UCT,Thompson,73,4.361160530835279,4.175105699025953,3.1939024461640253,3.193656289899671
HexState,11,289,UCT,Thompson,UCT,77,4.315577208082295,4.165731109846976,2.7342201807560067,2.686247856993424
HexState,11,290,Thompson,UCT,UCT,66,4.411967782237745,4.291360992179104,3.04306917479544,3.0678292621265757
