Game_Type,Board_Size,Game_ID,Player_1_Strategy,Player_2_Strategy,Winner,Total_Moves,Avg_UCT_Entropy,Avg_TS_Entropy,Avg_UCT_Time,Avg_TS_Time
HexState,11,351,UCT,Thompson,Thompson,86,4.261249623831939,4.081393939102782,2.191660065983617,2.1417641140693844
HexState,11,352,Thompson,UCT,Thompson,71,4.3646106369477415,4.218324238890147,2.51321781703404,2.4694924619462757
HexState,11,353,UCT,Thompson,UCT,91,4.212814429940331,4.139519214719711,2.0792377824368686,2.0384071509043378
HexState,11,354,Thompson,UCT,Thompson,75,4.353305909828211,4.179064710700764,2.245159967525585,2.2442778474406193
HexState,11,355,UCT,Thompson,UCT,73,4.349116135393849,4.226971514117276,2.741822912886336,2.7049298882484436
HexState,11,356,Thompson,UCT,UCT,68,4.385181607989423,4.245622510550013,3.1607103558147656,3.1350549389334286
HexState,11,357,UCT,Thompson,Thompson,66,4.408523276119204,4.226343898951038,3.4691286954012783,3.46081805229187
HexState,11,358,Thompson,UCT,UCT,80,4.2930327289022445,4.1441291977915045,2.7447574019432066,2.7612130641937256
HexState,11,359,UCT,Thompson,Thompson,78,4.3307970648663385,4.132102430998522,2.0826679254189515,2.0463125827984934
HexState,11,360,Thompson,UCT,UCT,86,4.246320387618863,4.160630795053573,2.6081784935884698,2.6212357144023097
