Game_Type,Board_Size,Game_ID,Player_1_Strategy,Player_2_Strategy,Winner,Total_Moves,Avg_UCT_Entropy,Avg_TS_Entropy,Avg_UCT_Time,Avg_TS_Time
HexState,11,311,UCT,Thompson,Thompson,82,4.294000970418824,4.1299787463047855,2.214679712202491,2.1706284953326715
HexState,11,312,Thompson,UCT,Thompson,85,4.245300956604617,4.127776425502673,2.6141792989912487,2.5960393007411513
HexState,11,313,UCT,Thompson,UCT,77,4.316439491573893,4.21139298011024,3.697061593715961,3.7330915927886963
HexState,11,314,Thompson,UCT,Thompson,89,4.2329237163413405,4.047187071604806,2.8699212832884355,2.8637768215603296
HexState,11,315,UCT,Thompson,UCT,99,4.122973613844734,4.022100147762282,2.9151588010787965,2.8990322813695792
HexState,11,316,Thompson,UCT,Thompson,85,4.269661971283758,4.130049611369578,2.720052100363232,2.657018472982007
HexState,11,317,UCT,Thompson,Thompson,72,4.37008036110284,4.192716425201503,2.8447699348131814,2.8071701526641846
HexState,11,318,Thompson,UCT,UCT,92,4.194050645060741,4.07966959738836,2.4831498135691104,2.4772618957187817
HexState,11,319,UCT,Thompson,Thompson,80,4.300422548541237,4.131727879206532,2.357228422164917,2.322409576177597
HexState,11,320,Thompson,UCT,Thompson,71,4.369485377262952,4.186414651638576,3.127742876325335,3.0802035133043923
