Game_Type,Board_Size,Game_ID,Player_1_Strategy,Player_2_Strategy,Winner,Total_Moves,Avg_UCT_Entropy,Avg_TS_Entropy,Avg_UCT_Time,Avg_TS_Time
GomokuState,15,421,UCT,Thompson,Thompson,84,5.137969505821163,5.107524150224971,1.25899723030272,1.2281811804998488
GomokuState,15,422,Thompson,UCT,Thompson,59,5.218124039341261,5.198419493006028,1.4609381741490857,1.4246204296747844
GomokuState,15,423,UCT,Thompson,Thompson,82,5.141177666384696,5.114029852683711,1.2407085837387457,1.2030190200340458
GomokuState,15,424,Thompson,UCT,UCT,90,5.121929257914434,5.089286388196584,1.2028576215108235,1.2092479546864827
GomokuState,15,425,UCT,Thompson,UCT,85,5.12769358528309,5.105609601250983,1.2211571072423182,1.204572217805045
GomokuState,15,426,Thompson,UCT,UCT,62,5.210930980971375,5.1918119222144945,1.3848534091826408,1.3980074390288322
GomokuState,15,427,UCT,Thompson,UCT,83,5.137826556580662,5.117792619539508,1.2441698028927757,1.2213359053541974
GomokuState,15,428,Thompson,UCT,Thompson,53,5.233187057161585,5.219223445336196,1.4326423131502593,1.4166210845664695
GomokuState,15,429,UCT,Thompson,UCT,73,5.183205093748979,5.146214560326106,1.2658160119443327,1.239610168668959
GomokuState,15,430,Thompson,UCT,UCT,74,5.176019462664591,5.149547543900293,1.2979726147007298,1.2987041473388672
