Game_Type,Board_Size,Game_ID,Player_1_Strategy,Player_2_Strategy,Winner,Total_Moves,Avg_UCT_Entropy,Avg_TS_Entropy,Avg_UCT_Time,Avg_TS_Time
HexState,11,431,UCT,Thompson,UCT,69,4.3808579675313615,4.254985846756127,2.7973892620631626,2.786344289779663
HexState,11,432,Thompson,UCT,Thompson,71,4.36763584113,4.19394392247374,2.596566833768572,2.5686144497659473
HexState,11,433,UCT,Thompson,Thompson,90,4.220691654581324,4.061701262572729,2.4982147216796875,2.4614577611287434
HexState,11,434,Thompson,UCT,Thompson,85,4.266818879594566,4.088747320023177,2.7033118577230546,2.700880898985752
HexState,11,435,UCT,Thompson,Thompson,86,4.261384384213595,4.116028850348994,2.38336535387261,2.312896262767703
HexState,11,436,Thompson,UCT,Thompson,79,4.320080580556399,4.128098978843952,3.0125091626093936,2.9918880105018615
HexState,11,437,UCT,Thompson,Thompson,64,4.415636075277188,4.265664183596548,3.027185507118702,3.010276272892952
HexState,11,438,Thompson,UCT,UCT,92,4.1889195010444835,4.12505813549436,2.5684104846871416,2.602848892626555
HexState,11,439,UCT,Thompson,Thompson,72,4.362955922102078,4.175984686106093,2.713004622194502,2.695316665702396
HexState,11,440,Thompson,UCT,Thompson,63,4.433835480908145,4.2291389329624485,3.376271947737663,3.341540113091469
