Game_Type,Board_Size,Game_ID,Player_1_Strategy,Player_2_Strategy,Winner,Total_Moves,Avg_UCT_Entropy,Avg_TS_Entropy,Avg_UCT_Time,Avg_TS_Time
HexState,11,251,UCT,Thompson,UCT,47,4.522555797558037,4.43825530086514,34.13776794075966,33.70896425454513
HexState,11,252,Thompson,UCT,Thompson,39,4.563299152574114,4.3178723340569904,44.85667976580168,43.20030162334442
HexState,11,253,UCT,Thompson,Thompson,36,4.5846871604633685,4.405888121723016,40.52516931957669,38.90824686156379
HexState,11,254,Thompson,UCT,Thompson,41,4.556187220769137,4.351196183877203,36.75339560508728,36.337822550819034
HexState,11,255,UCT,Thompson,UCT,53,4.481646416346805,4.380352199280798,37.67882069834956,37.047457896746124
HexState,11,256,Thompson,UCT,Thompson,49,4.508603582392254,4.214364524615652,40.692019571860634,39.078142671585084
HexState,11,257,UCT,Thompson,Thompson,52,4.498263908532221,4.285261292385782,36.16219379351689,35.53265482645769
HexState,11,258,Thompson,UCT,Thompson,37,4.572264863934614,4.397115463955462,39.76590977774726,39.93835076532866
HexState,11,259,UCT,Thompson,Thompson,46,4.52895588099774,4.317641694849127,35.6300399614417,34.382399496824846
HexState,11,260,Thompson,UCT,Thompson,41,4.556557197122079,4.316499977819935,39.99742574691773,38.88880873861767
