Game_Type,Board_Size,Game_ID,Player_1_Strategy,Player_2_Strategy,Winner,Total_Moves,Avg_UCT_Entropy,Avg_TS_Entropy,Avg_UCT_Time,Avg_TS_Time
GomokuState,15,441,UCT,Thompson,UCT,25,5.297897393154677,5.236842765074745,17.905182508321907,17.136364837487537
GomokuState,15,442,Thompson,UCT,Thompson,23,5.308934478597366,4.986966127011665,18.05304297533902,16.632505496342976
GomokuState,15,443,UCT,Thompson,UCT,19,5.312909605530448,5.243901934502617,18.22844531536102,17.503175920910305
GomokuState,15,444,Thompson,UCT,Thompson,37,5.276786828894304,5.030264888475568,17.162748999065823,16.028283144298353
GomokuState,15,445,UCT,Thompson,UCT,29,5.290798684175484,5.212459155565156,17.322718159357706,16.681393912860326
GomokuState,15,446,Thompson,UCT,Thompson,31,5.288837136281817,5.011068975955847,17.101377789179484,15.854278787970543
GomokuState,15,447,UCT,Thompson,UCT,31,5.286400370728053,5.191444493587012,17.155222848057747,16.46969307263692
GomokuState,15,448,Thompson,UCT,Thompson,29,5.294159208176152,4.956979893976213,17.401832120759146,15.975650850931803
GomokuState,15,449,UCT,Thompson,UCT,23,5.30339033175913,5.21327046737705,17.75961083173752,17.070895303379405
GomokuState,15,450,Thompson,UCT,Thompson,25,5.307895060908435,4.955030351188274,17.451437175273895,16.1568236717811
