Game_Type,Board_Size,Game_ID,Player_1_Strategy,Player_2_Strategy,Winner,Total_Moves,Avg_UCT_Entropy,Avg_TS_Entropy,Avg_UCT_Time,Avg_TS_Time
HexState,11,231,UCT,Thompson,UCT,49,4.513989681753081,4.456541515573876,34.85018879890442,34.36005753278732
HexState,11,232,Thompson,UCT,UCT,40,4.551636033320408,4.48020960886342,39.23175455331803,38.61616764068604
HexState,11,233,UCT,Thompson,Thompson,42,4.552497184754266,4.335715720583577,33.577182202112105,32.86560043834505
HexState,11,234,Thompson,UCT,UCT,48,4.500151875634179,4.421039942796919,31.87567271788915,30.828457285960514
HexState,11,235,UCT,Thompson,Thompson,40,4.56454845204778,4.275567763756152,42.720165002346036,40.807652747631074
HexState,11,236,Thompson,UCT,Thompson,55,4.476123326734118,4.218986807088247,34.47607428056222,34.02586681502206
HexState,11,237,UCT,Thompson,UCT,63,4.420091610462357,4.334208760119088,37.72769681364298,37.027013978650494
HexState,11,238,Thompson,UCT,UCT,46,4.517377598663173,4.428926478662707,31.97309744876364,31.919058768645577
HexState,11,239,UCT,Thompson,UCT,55,4.468997931106679,4.407404674997325,34.99937716552189,34.336286050302014
HexState,11,240,Thompson,UCT,Thompson,49,4.518083117309982,4.227971728052135,30.237775425116222,29.939005794525148
