Game_Type,Board_Size,Game_ID,Player_1_Strategy,Player_2_Strategy,Winner,Total_Moves,Avg_UCT_Entropy,Avg_TS_Entropy,Avg_UCT_Time,Avg_TS_Time
HexState,11,341,UCT,Thompson,Thompson,86,4.256604262409886,4.090627551071247,2.5847834764524946,2.5139184275338815
HexState,11,342,Thompson,UCT,Thompson,71,4.372083946582754,4.2052332510742865,3.1614612919943674,3.1104174852371216
HexState,11,343,UCT,Thompson,Thompson,84,4.271502519700439,4.083028484968987,2.5905996220452443,2.550847019468035
HexState,11,344,Thompson,UCT,Thompson,75,4.3442465956859,4.19610356378359,2.770319146078986,2.7387130887884843
HexState,11,345,UCT,Thompson,Thompson,86,4.246340061962145,4.074414784700637,2.4732819435208344,2.406139839527219
HexState,11,346,Thompson,UCT,Thompson,77,4.339185089995643,4.15754564847371,2.911150944860358,2.886932611465454
HexState,11,347,UCT,Thompson,Thompson,82,4.290367893096008,4.084829421582788,2.8212537009541583,2.7913331869171887
HexState,11,348,Thompson,UCT,Thompson,79,4.307794661423702,4.156124480750476,3.192845167257847,3.1743878781795503
HexState,11,349,UCT,Thompson,Thompson,72,4.350326481648372,4.236576283711581,2.7329166332880654,2.7212125526534185
HexState,11,350,Thompson,UCT,UCT,88,4.228294948811942,4.0932275851720386,2.9675028649243442,3.012383358045058
