Game_Type,Board_Size,Game_ID,Player_1_Strategy,Player_2_Strategy,Winner,Total_Moves,Avg_UCT_Entropy,Avg_TS_Entropy,Avg_UCT_Time,Avg_TS_Time
HexState,11,381,UCT,Thompson,Thompson,84,4.2637714925915855,4.111947159688306,3.234289356640407,3.171367565790812
HexState,11,382,Thompson,UCT,Thompson,83,4.286567755391966,4.083232167182429,2.989335025229105,2.972104061217535
HexState,11,383,UCT,Thompson,Thompson,94,4.196872410407697,4.007978543604565,2.173780365193144,2.1002594207195524
HexState,11,384,Thompson,UCT,Thompson,87,4.263135819256724,4.088353120193937,2.6283334576806356,2.579862253232436
HexState,11,385,UCT,Thompson,Thompson,86,4.255871919901645,4.113156392751471,2.9444596601086994,2.904001917949943
HexState,11,386,Thompson,UCT,Thompson,75,4.342075769367936,4.170776203314764,3.4235542207150846,3.419273156868784
HexState,11,387,UCT,Thompson,Thompson,76,4.3340478942175364,4.147442272017012,2.7086182017075386,2.664879924372623
HexState,11,388,Thompson,UCT,Thompson,71,4.374632361666547,4.183405402860157,2.8694970267159596,2.844937847720252
HexState,11,389,UCT,Thompson,Thompson,74,4.354626740726937,4.155061926976136,2.719926099519472,2.644178596702782
HexState,11,390,Thompson,UCT,Thompson,95,4.174756826864182,3.981670442136551,2.4304154781585043,2.436860124270121
