Game_Type,Board_Size,Game_ID,Player_1_Strategy,Player_2_Strategy,Winner,Total_Moves,Avg_UCT_Entropy,Avg_TS_Entropy,Avg_UCT_Time,Avg_TS_Time
GomokuState,15,161,UCT,Thompson,Thompson,76,5.164742085232516,5.136392096860496,1.270743583378039,1.2461395389155339
GomokuState,15,162,Thompson,UCT,Thompson,87,5.131629218570698,5.096897548857813,1.2673355812250182,1.241858428174799
GomokuState,15,163,UCT,Thompson,Thompson,62,5.2145857135093525,5.181471614592532,1.442531931784845,1.4068480383965276
GomokuState,15,164,Thompson,UCT,UCT,64,5.2014911492241245,5.184599813152911,1.390390932559967,1.3980039805173874
GomokuState,15,165,UCT,Thompson,Thompson,92,5.109545591253622,5.081604210699497,1.2050602902536807,1.168114439300869
GomokuState,15,166,Thompson,UCT,Thompson,81,5.156629099563441,5.119319638880321,1.255213588476181,1.23818820278819
GomokuState,15,167,UCT,Thompson,Thompson,80,5.153677854744665,5.124192241819752,1.246166855096817,1.2054595589637755
GomokuState,15,168,Thompson,UCT,Thompson,83,5.142359716482925,5.113237779158562,1.2949810493283156,1.2731439102263677
GomokuState,15,169,UCT,Thompson,UCT,57,5.22412755319026,5.204772604410701,1.3608596160494049,1.3558057035718645
GomokuState,15,170,Thompson,UCT,Thompson,93,5.1202003460985415,5.074581757487826,1.231535502102064,1.2155404547427564
