Game_Type,Board_Size,Game_ID,Player_1_Strategy,Player_2_Strategy,Winner,Total_Moves,Avg_UCT_Entropy,Avg_TS_Entropy,Avg_UCT_Time,Avg_TS_Time
GomokuState,15,311,UCT,Thompson,Thompson,82,5.148179256813574,5.116733674830493,1.5320094620309226,1.52498956424434
GomokuState,15,312,Thompson,UCT,Thompson,57,5.226445267282462,5.204940164879958,1.604238510131836,1.6022495894596493
GomokuState,15,313,UCT,Thompson,UCT,93,5.105409202988323,5.075762182215079,1.3652217540335148,1.336606740951538
GomokuState,15,314,Thompson,UCT,UCT,74,5.171635830346408,5.147701384175468,1.4094540364033468,1.397517694009317
GomokuState,15,315,UCT,Thompson,Thompson,86,5.147305619801799,5.095580938511983,1.3558739895044372,1.3105424781178319
GomokuState,15,316,Thompson,UCT,UCT,68,5.192879600719517,5.169505427524449,1.4246897907818066,1.4259170434054207
GomokuState,15,317,UCT,Thompson,Thompson,54,5.23542827975408,5.210085678713415,1.5296051413924605,1.5012474236664948
GomokuState,15,318,Thompson,UCT,Thompson,65,5.200153322089252,5.17764379884593,1.5279405266046524,1.5024881796403364
GomokuState,15,319,UCT,Thompson,Thompson,94,5.104465876137952,5.069849568694272,1.4093543925183885,1.3709860456750749
GomokuState,15,320,Thompson,UCT,Thompson,63,5.210053274407642,5.185835024435898,1.5067488762640184,1.4812744855880737
