Game_Type,Board_Size,Game_ID,Player_1_Strategy,Player_2_Strategy,Winner,Total_Moves,Avg_UCT_Entropy,Avg_TS_Entropy,Avg_UCT_Time,Avg_TS_Time
GomokuState,15,371,UCT,Thompson,Thompson,62,5.21499080884646,5.183919987131383,1.3954698270367039,1.3744426311985138
GomokuState,15,372,Thompson,UCT,UCT,62,5.209108051954391,5.1898136135466215,1.317227094404159,1.3214842965525966
GomokuState,15,373,UCT,Thompson,Thompson,74,5.170511918403784,5.144754332525278,1.3106070853568412,1.2720477001087085
GomokuState,15,374,Thompson,UCT,Thompson,81,5.152063916119023,5.1206764636530995,1.3212314963340759,1.3122353030414116
GomokuState,15,375,UCT,Thompson,Thompson,86,5.147110922818072,5.096844944461426,1.2604624393374422,1.2151511103607888
GomokuState,15,376,Thompson,UCT,UCT,70,5.17270749156625,5.165020150287745,1.3070710318429128,1.3029271738869803
GomokuState,15,377,UCT,Thompson,Thompson,74,5.173117624466166,5.144060934733735,1.3357358043258254,1.319717671420123
GomokuState,15,378,Thompson,UCT,Thompson,69,5.194295448637939,5.161719709131347,1.300262731664321,1.2932501316070557
GomokuState,15,379,UCT,Thompson,Thompson,76,5.167437431819946,5.135896291649544,1.2654890261198346,1.2383592567945783
GomokuState,15,380,Thompson,UCT,Thompson,77,5.163412296047937,5.13467562040041,1.26091090001558,1.2405779239458916
