Game_Type,Board_Size,Game_ID,Player_1_Strategy,Player_2_Strategy,Winner,Total_Moves,Avg_UCT_Entropy,Avg_TS_Entropy,Avg_UCT_Time,Avg_TS_Time
GomokuState,15,321,UCT,Thompson,Thompson,74,5.176038617872487,5.144997869524825,1.3195040548169934,1.2953966179409542
GomokuState,15,322,Thompson,UCT,Thompson,63,5.2078927659430665,5.1858632206199555,1.3986099535419094,1.3836963474750519
GomokuState,15,323,UCT,Thompson,Thompson,44,5.265907075285475,5.242637014770137,1.5390474687923084,1.509362448345531
GomokuState,15,324,Thompson,UCT,Thompson,69,5.192633366298923,5.1627039928508,1.3104536673601936,1.3004123619624546
GomokuState,15,325,UCT,Thompson,Thompson,84,5.1380096109901015,5.110183051151733,1.1851123230797904,1.146541958763486
GomokuState,15,326,Thompson,UCT,UCT,36,5.2830182877496075,5.275482957644102,1.5200496514638264,1.5326048135757446
GomokuState,15,327,UCT,Thompson,Thompson,60,5.218881846997749,5.1898485510997325,1.3066916624704996,1.2759194215138754
GomokuState,15,328,Thompson,UCT,Thompson,71,5.176662853771005,5.157762823102033,1.2837232385362898,1.2634176346990798
GomokuState,15,329,UCT,Thompson,Thompson,54,5.237416576297443,5.210877783904345,1.4216785607514557,1.3906989715717457
GomokuState,15,330,Thompson,UCT,Thompson,51,5.240719506454065,5.225458113919585,1.439641466140747,1.4217806320924025
