Game_Type,Board_Size,Game_ID,Player_1_Strategy,Player_2_Strategy,Winner,Total_Moves,Avg_UCT_Entropy,Avg_TS_Entropy,Avg_UCT_Time,Avg_TS_Time
HexState,11,131,UCT,Thompson,Thompson,90,4.217916796900572,4.102616035305326,2.899370463689168,2.810432932111952
HexState,11,132,Thompson,UCT,Thompson,81,4.296579564522775,4.105936994598796,2.777754682302475,2.787486361294258
HexState,11,133,UCT,Thompson,UCT,89,4.214958819066393,4.057714906388792,2.9413398371802435,2.94411977854642
HexState,11,134,Thompson,UCT,UCT,72,4.361141620915812,4.253258042155283,2.7255244652430215,2.744206680191888
HexState,11,135,UCT,Thompson,Thompson,86,4.256055968530612,4.0421377269630945,2.7461109993069672,2.653212874434715
HexState,11,136,Thompson,UCT,Thompson,75,4.3460613967797705,4.171309489592068,2.909410914859256,2.843873293776261
HexState,11,137,UCT,Thompson,Thompson,82,4.295795560682072,4.090859904935507,2.666033913449543,2.6226889796373323
HexState,11,138,Thompson,UCT,Thompson,67,4.412111413269986,4.247344019871844,3.437701637094671,3.410879696116728
HexState,11,139,UCT,Thompson,Thompson,86,4.251931552447896,4.099963910222784,2.8638203088627305,2.8186555906783703
HexState,11,140,Thompson,UCT,UCT,94,4.175186347354472,4.054868373518097,2.371658330268048,2.3785571798365166
