Game_Type,Board_Size,Game_ID,Player_1_Strategy,Player_2_Strategy,Winner,Total_Moves,Avg_UCT_Entropy,Avg_TS_Entropy,Avg_UCT_Time,Avg_TS_Time
GomokuState,15,291,UCT,Thompson,UCT,79,5.155699551058618,5.128489224939682,1.645795565843582,1.6373137205074995
GomokuState,15,292,Thompson,UCT,Thompson,61,5.214871530774979,5.193183979051195,1.4869865814844767,1.4875559191549979
GomokuState,15,293,UCT,Thompson,UCT,89,5.114468052224241,5.095088436644686,1.2329472223917644,1.21049655567516
GomokuState,15,294,Thompson,UCT,Thompson,47,5.2516890312030995,5.238394126045203,1.782883592273878,1.7790695329507191
GomokuState,15,295,UCT,Thompson,Thompson,52,5.244202045638253,5.218798004853222,1.8388390449377208,1.7989025482764611
GomokuState,15,296,Thompson,UCT,Thompson,71,5.18570048201266,5.155704248682813,1.544289105279105,1.5424089299307928
GomokuState,15,297,UCT,Thompson,Thompson,66,5.191503273229467,5.167856251945804,1.515561002673525,1.4859642910234856
GomokuState,15,298,Thompson,UCT,Thompson,103,5.074714176763272,5.030761212364956,1.3124531390620213,1.297731408706078
GomokuState,15,299,UCT,Thompson,Thompson,80,5.166360262158037,5.117799235112928,1.512746161222458,1.4739899814128876
GomokuState,15,300,Thompson,UCT,Thompson,85,5.140017230928852,5.104353432988666,1.452775654338655,1.450640362362529
