Game_Type,Board_Size,Game_ID,Player_1_Strategy,Player_2_Strategy,Winner,Total_Moves,Avg_UCT_Entropy,Avg_TS_Entropy,Avg_UCT_Time,Avg_TS_Time
GomokuState,15,301,UCT,Thompson,Thompson,86,5.1484738017041565,5.098272838838939,1.4925852487253588,1.472688730372939
GomokuState,15,302,Thompson,UCT,Thompson,73,5.17855399913774,5.149466285976363,1.376567131943173,1.3590176105499268
GomokuState,15,303,UCT,Thompson,Thompson,82,5.144916823499961,5.114620184676009,1.417221336829953,1.3785762554261742
GomokuState,15,304,Thompson,UCT,UCT,78,5.159534336126359,5.132308045118009,1.448290072954618,1.4528595851017878
GomokuState,15,305,UCT,Thompson,UCT,69,5.185950638818128,5.164890292676671,1.5805082729884556,1.5662025984595804
GomokuState,15,306,Thompson,UCT,Thompson,65,5.193980403482183,5.179519763623476,1.5094844549894333,1.4916647203040845
GomokuState,15,307,UCT,Thompson,UCT,77,5.156958345264747,5.13655448026729,1.3631244072547326,1.3579202764912655
GomokuState,15,308,Thompson,UCT,Thompson,77,5.157440093423094,5.132699941218497,1.3675314125261808,1.3512002932719696
GomokuState,15,309,UCT,Thompson,UCT,99,5.088156078426412,5.056378116497379,1.3794657278060913,1.3654910885557836
GomokuState,15,310,Thompson,UCT,Thompson,89,5.122234290806829,5.090932774530912,1.360941382971677,1.3491534656948514
