Game_Type,Board_Size,Game_ID,Player_1_Strategy,Player_2_Strategy,Winner,Total_Moves,Avg_UCT_Entropy,Avg_TS_Entropy,Avg_UCT_Time,Avg_TS_Time
GomokuState,15,201,UCT,Thompson,Thompson,68,5.197747633507359,5.1653816795176954,1.4081113759209127,1.3975682258605957
GomokuState,15,202,Thompson,UCT,UCT,82,5.138644356304325,5.1227503796621665,1.255645769398387,1.2661830215919307
GomokuState,15,203,UCT,Thompson,Thompson,48,5.25511798447929,5.230760156041796,1.5450196365515392,1.486749033133189
GomokuState,15,204,Thompson,UCT,UCT,80,5.145498091574346,5.127836687988767,1.3158512592315674,1.316949862241745
GomokuState,15,205,UCT,Thompson,Thompson,54,5.2380367222456075,5.210204644898561,1.5584576571429218,1.5494148642928511
GomokuState,15,206,Thompson,UCT,Thompson,55,5.233111690749293,5.2096438612072555,1.5419850261123091,1.5262159960610526
GomokuState,15,207,UCT,Thompson,UCT,65,5.205005259422341,5.1746477416893555,1.455126191630508,1.4458839818835258
GomokuState,15,208,Thompson,UCT,UCT,70,5.1810725511772695,5.161123096920462,1.390821545464652,1.3983688354492188
GomokuState,15,209,UCT,Thompson,Thompson,56,5.2284364080559405,5.204739066343004,1.5156534995351518,1.483989485672542
GomokuState,15,210,Thompson,UCT,Thompson,63,5.210188306186677,5.183301489492995,1.3449106370249102,1.3158685117959976
