Game_Type,Board_Size,Game_ID,Player_1_Strategy,Player_2_Strategy,Winner,Total_Moves,Avg_UCT_Entropy,Avg_TS_Entropy,Avg_UCT_Time,Avg_TS_Time
HexState,11,261,UCT,Thompson,Thompson,54,4.487076747646692,4.3070998900921715,3.1310416239279286,3.1613760965841786
HexState,11,262,Thompson,UCT,Thompson,81,4.305249346743996,4.11723552026411,3.2444731414318086,3.1893642065001697
HexState,11,263,UCT,Thompson,Thompson,88,4.242627851621052,4.040303900408895,2.803303675218062,2.747377585281025
HexState,11,264,Thompson,UCT,Thompson,83,4.2840367287406735,4.107664789769662,2.3330124703849235,2.331640498978751
HexState,11,265,UCT,Thompson,Thompson,82,4.2969487740657035,4.103100369538921,3.0889561059998303,3.0653771191108516
HexState,11,266,Thompson,UCT,UCT,88,4.228326919102776,4.130540998438421,2.8673685734922234,2.8707354177128184
HexState,11,267,UCT,Thompson,UCT,69,4.371691566381377,4.252558543141383,3.4954001903533936,3.4560050753986133
HexState,11,268,Thompson,UCT,Thompson,83,4.275988478631729,4.127081916457931,2.348793576403362,2.3390946104412986
HexState,11,269,UCT,Thompson,UCT,65,4.410072967862428,4.305297721383457,2.681747472647465,2.662184201180935
HexState,11,270,Thompson,UCT,Thompson,75,4.338881309247353,4.167513452069411,2.7318044997550346,2.6783605625754907
