Game_Type,Board_Size,Game_ID,Player_1_Strategy,Player_2_Strategy,Winner,Total_Moves,Avg_UCT_Entropy,Avg_TS_Entropy,Avg_UCT_Time,Avg_TS_Time
HexState,11,391,UCT,Thompson,Thompson,80,4.3106637135472745,4.147020340247947,2.5318721294403077,2.4377881705760958
HexState,11,392,Thompson,UCT,Thompson,63,4.419351315861839,4.244606750239589,3.0087312113854194,2.976142778992653
HexState,11,393,UCT,Thompson,Thompson,78,4.319729077256567,4.169224425318613,3.115363970780984,3.0755370947030873
HexState,11,394,Thompson,UCT,UCT,70,4.37036074268927,4.230556580007566,3.0947097437722344,3.102180869238717
HexState,11,395,UCT,Thompson,Thompson,90,4.218350478026198,4.026139525987712,2.817299975289239,2.7391055477990043
HexState,11,396,Thompson,UCT,UCT,84,4.262084899728302,4.101088749652455,3.258156100908915,3.2586494854518344
HexState,11,397,UCT,Thompson,Thompson,84,4.264467510538804,4.0816713240887905,2.796402108101618,2.7490284669966925
HexState,11,398,Thompson,UCT,Thompson,65,4.4036165931995095,4.22950754014499,2.6824633926153183,2.64057436133876
HexState,11,399,UCT,Thompson,Thompson,82,4.298286737757528,4.117028858581132,2.5365264590193584,2.5102424156375047
HexState,11,400,Thompson,UCT,Thompson,91,4.228268768662556,4.0393475766051266,2.4588150395287407,2.441581772721332
