Game_Type,Board_Size,Game_ID,Player_1_Strategy,Player_2_Strategy,Winner,Total_Moves,Avg_UCT_Entropy,Avg_TS_Entropy,Avg_UCT_Time,Avg_TS_Time
HexState,11,421,UCT,Thompson,Thompson,58,4.456259779256947,4.280990414008225,3.1872003407313905,3.146920993410308
HexState,11,422,Thompson,UCT,Thompson,63,4.4148705648591315,4.2734371023315525,3.1880109310150146,3.164110966026783
HexState,11,423,UCT,Thompson,UCT,81,4.295226406236468,4.210647369555943,2.9517308095606363,2.9227054715156555
HexState,11,424,Thompson,UCT,UCT,72,4.367933877024829,4.25453328849811,2.591211027569241,2.592138409614563
HexState,11,425,UCT,Thompson,Thompson,58,4.4481464560328465,4.28551899322584,3.2990895139759986,3.3175339698791504
HexState,11,426,Thompson,UCT,UCT,96,4.14161294528972,4.0587328899582085,2.59381095568339,2.600380703806877
HexState,11,427,UCT,Thompson,Thompson,80,4.305997521259931,4.137392809398274,2.9818004369735718,2.9317985236644746
HexState,11,428,Thompson,UCT,Thompson,73,4.363411089928842,4.1851970012127735,2.8134550319777594,2.763814881041243
HexState,11,429,UCT,Thompson,Thompson,82,4.289199577975395,4.145307552827937,2.6096969523080964,2.576140927105415
HexState,11,430,Thompson,UCT,Thompson,71,4.367908234536802,4.20790681187101,2.5240513869694303,2.5105228424072266
