Game_Type,Board_Size,Game_ID,Player_1_Strategy,Player_2_Strategy,Winner,Total_Moves,Avg_UCT_Entropy,Avg_TS_Entropy,Avg_UCT_Time,Avg_TS_Time
GomokuState,15,191,UCT,Thompson,Thompson,28,5.297148940097253,4.964634676443461,17.925835933004105,16.44084574495043
GomokuState,15,192,Thompson,UCT,Thompson,27,5.299630932813122,5.003966040386756,17.55319384428171,16.4761723279953
GomokuState,15,193,UCT,Thompson,UCT,31,5.287507459566632,5.204050391750077,17.28647191822529,16.60409132639567
GomokuState,15,194,Thompson,UCT,UCT,40,5.260667767513676,5.191953312459873,16.561902582645416,16.06118973493576
GomokuState,15,195,UCT,Thompson,Thompson,36,5.277620320700117,4.996999457122252,16.988172213236492,15.56416032049391
GomokuState,15,196,Thompson,UCT,Thompson,41,5.263222167020983,5.015128495940604,16.51425782442093,15.537506807418097
GomokuState,15,197,UCT,Thompson,UCT,41,5.257224883063529,5.185572184083051,16.69991271836417,16.170068657398225
GomokuState,15,198,Thompson,UCT,Thompson,25,5.3035398553162025,4.985182459194598,17.784800668557484,16.4321951682751
GomokuState,15,199,UCT,Thompson,Thompson,30,5.290406099021226,5.0026387451238605,17.637181154886882,16.16920520464579
GomokuState,15,200,Thompson,UCT,UCT,30,5.286665087473852,5.2115597957608735,16.70214972496033,16.25442508061727
