Game_Type,Board_Size,Game_ID,Player_1_Strategy,Player_2_Strategy,Winner,Total_Moves,Avg_UCT_Entropy,Avg_TS_Entropy,Avg_UCT_Time,Avg_TS_Time
HexState,11,1,UCT,Thompson,Thompson,46,4.525888544789973,4.319423285454021,34.13668752753216,33.187541806179546
HexState,11,2,Thompson,UCT,Thompson,45,4.53182954166094,4.344036853341128,32.255033352158286,31.450246821279112
HexState,11,3,UCT,Thompson,Thompson,44,4.545230021771965,4.259823293069214,27.646094354716215,27.047022559426047
HexState,11,4,Thompson,UCT,Thompson,47,4.518843435067141,4.316552710053166,29.278639834860098,28.894048780202866
HexState,11,5,UCT,Thompson,Thompson,52,4.49037360794869,4.23854206605829,31.70873992259686,30.609528926702644
HexState,11,6,Thompson,UCT,UCT,50,4.502234577060167,4.45341073576178,34.282134523391726,33.506804151535036
HexState,11,7,UCT,Thompson,Thompson,38,4.569346868624082,4.253681360292659,36.318779732051645,35.038024965085484
HexState,11,8,Thompson,UCT,UCT,62,4.424015709595137,4.349888916185332,31.996641589749245,31.95950239704501
HexState,11,9,UCT,Thompson,Thompson,50,4.506231553444169,4.257855560434877,31.252928457260133,30.500508823394775
HexState,11,10,Thompson,UCT,Thompson,49,4.511596154644895,4.28465681119145,34.41183631618818,33.87561693191528
