Game_Type,Board_Size,Game_ID,Player_1_Strategy,Player_2_Strategy,Winner,Total_Moves,Avg_UCT_Entropy,Avg_TS_Entropy,Avg_UCT_Time,Avg_TS_Time
GomokuState,15,391,UCT,Thompson,UCT,33,5.281342807519567,5.203684423452435,16.987902501050165,16.553964614868164
GomokuState,15,392,Thompson,UCT,UCT,26,5.2961763297814235,5.216483630400455,17.964212380922756,17.445885860002956
GomokuState,15,393,UCT,Thompson,Thompson,32,5.286007238502277,5.019643227461648,17.502044931054115,16.211397141218185
GomokuState,15,394,Thompson,UCT,UCT,24,5.303132306235803,5.223246347710414,17.493612070878346,17.26656973361969
GomokuState,15,395,UCT,Thompson,Thompson,32,5.2855980485927425,5.0083061168313625,17.21177300810814,15.861561253666878
GomokuState,15,396,Thompson,UCT,Thompson,47,5.252606070641716,5.049550209153494,16.169643153315004,15.493926713864008
GomokuState,15,397,UCT,Thompson,Thompson,16,5.331178005904754,4.894108524977513,18.327315777540207,16.404468953609467
GomokuState,15,398,Thompson,UCT,Thompson,23,5.3091285211254,4.972268282501309,17.796998609196056,16.523607472578686
GomokuState,15,399,UCT,Thompson,Thompson,36,5.2740872515524115,4.9897884156862204,17.368445767296684,16.11233859592014
GomokuState,15,400,Thompson,UCT,UCT,10,5.329435635568103,5.254890871258179,18.40361394882202,18.099850749969484
