Game_Type,Board_Size,Game_ID,Player_1_Strategy,Player_2_Strategy,Winner,Total_Moves,Avg_UCT_Entropy,Avg_TS_Entropy,Avg_UCT_Time,Avg_TS_Time
HexState,11,371,UCT,Thompson,Thompson,60,4.447699727732149,4.2813862731134895,35.079118784268694,34.04880844751994
HexState,11,372,Thompson,UCT,UCT,52,4.471703954732427,4.384798639414824,37.6421439739374,37.516478245074936
HexState,11,373,UCT,Thompson,Thompson,46,4.53184507111799,4.349634144164713,39.69630136697189,38.69426118809244
HexState,11,374,Thompson,UCT,Thompson,45,4.535181112791858,4.32779106692726,34.351945454424076,33.97454055495884
HexState,11,375,UCT,Thompson,UCT,41,4.544650255994277,4.482683075457541,44.269957860310875,42.92314972877502
HexState,11,376,Thompson,UCT,UCT,48,4.4768934633123125,4.416115573531967,43.51712908347448,43.3076203862826
HexState,11,377,UCT,Thompson,Thompson,60,4.446380767886974,4.17307538626301,42.372964882850646,41.005546021461484
HexState,11,378,Thompson,UCT,UCT,70,4.352687899302533,4.268836864418171,32.55446566854204,32.699036598205566
HexState,11,379,UCT,Thompson,UCT,37,4.573327161225358,4.503259633691638,34.25332370557283,33.71492527590858
HexState,11,380,Thompson,UCT,UCT,68,4.369453836566554,4.271668245834752,31.518279987223007,31.107546666089227
