Game_Type,Board_Size,Game_ID,Player_1_Strategy,Player_2_Strategy,Winner,Total_Moves,Avg_UCT_Entropy,Avg_TS_Entropy,Avg_UCT_Time,Avg_TS_Time
HexState,11,61,UCT,Thompson,UCT,55,4.464614705014752,4.344494702631157,65.37038479532514,65.40242497126262
HexState,11,62,Thompson,UCT,Thompson,65,4.400658820738687,3.9625209308355145,51.46508605033159,50.919062318223894
HexState,11,63,UCT,Thompson,UCT,33,4.595861620750602,4.5198722733993595,58.79533691967235,56.74921025335789
HexState,11,64,Thompson,UCT,Thompson,57,4.458421382298876,4.127137297629183,63.55282805647169,61.45004862752454
HexState,11,65,UCT,Thompson,Thompson,34,4.601577524585797,4.295459514201831,64.09529207734501,62.17263915959526
HexState,11,66,Thompson,UCT,Thompson,33,4.5998928867582425,4.308455466778106,69.81677436828613,68.28393400416655
HexState,11,67,UCT,Thompson,Thompson,30,4.613085066907778,4.118047883019711,61.74606456756592,58.31580317815145
HexState,11,68,Thompson,UCT,Thompson,39,4.577775306153253,4.20216825729242,64.66324511327241,63.44644505977631
