Game_Type,Board_Size,Game_ID,Player_1_Strategy,Player_2_Strategy,Winner,Total_Moves,Avg_UCT_Entropy,Avg_TS_Entropy,Avg_UCT_Time,Avg_TS_Time
GomokuState,15,61,UCT,Thompson,Thompson,30,5.293980234838208,4.913771823100282,34.78227232297262,31.605516099929808
GomokuState,15,62,Thompson,UCT,UCT,28,5.271075075580753,5.205617168852204,34.1798506464277,33.89532225472586
GomokuState,15,63,UCT,Thompson,Thompson,24,5.310938884296468,4.922640293036712,35.63559718926748,32.40955617030462
GomokuState,15,64,Thompson,UCT,Thompson,21,5.314249259324479,4.847957548303371,35.46794159412384,32.54351344975558
GomokuState,15,65,UCT,Thompson,Thompson,28,5.30019029270676,4.93955003838988,34.4486711706434,31.525180986949376
GomokuState,15,66,Thompson,UCT,UCT,22,5.303941505556886,5.233934234250118,34.825169649991125,33.97315285422585
GomokuState,15,67,UCT,Thompson,Thompson,28,5.299334569966262,4.9175023383770675,33.95051513399397,31.006380609103612
GomokuState,15,68,Thompson,UCT,Thompson,27,5.29783760270624,4.960851656953116,32.909478389299835,30.480369295392716
GomokuState,15,69,UCT,Thompson,UCT,25,5.2995020617239215,5.215977697859704,32.88490145023052,31.842707097530365
GomokuState,15,70,Thompson,UCT,UCT,38,5.266706288860394,5.191638673471085,30.701222306803654,30.136936940644915
